title,link,video_id,channel,views,snippet,length_str,parsed_length,parsed_views
Become the Best Version of Yourself - Priyanka Chopra Jonas | Seek Inspiration,https://www.youtube.com/watch?v=uSRpzmBJqwk,uSRpzmBJqwk,Seek Inspiration,"2,077,863 views",,11:50,710,2077863
"Priyanka Chopra Jonas on body shaming, social media and pay parity - BBC World Service",https://www.youtube.com/watch?v=rIzGuKppGMA,rIzGuKppGMA,BBC World Service,"2,190,583 views",,23:20,1400,2190583
Priyanka Chopra Jonas | Break The Roles Special | Anupama Chopra | Film Companion Front Row,https://www.youtube.com/watch?v=iGlUYtyet5w,iGlUYtyet5w,Film Companion Studios,"1,315,860 views",,59:28,3568,1315860
Focus on Yourself and Stay Silent | Billy Graham's,https://www.youtube.com/watch?v=SaJ1lMqPD8c,SaJ1lMqPD8c,Growth Mindset,"62,051 views",,31:08,1868,62051
"MICHELLE OBAMA Opens Up On Her 8 Years In The White House: ""We Know Too Much.""",https://www.youtube.com/watch?v=X2vNGwMCw-M,X2vNGwMCw-M,Jay Shetty Podcast,"2,871,443 views",,1:07:25,4045,2871443
Priyanka Chopra Jonas Best-Selling Memoir: Unfinished | Super Soul Sunday S10E6 | Full Episode | OWN,https://www.youtube.com/watch?v=2UZu5G-WHvM,2UZu5G-WHvM,OWN,"226,583 views",,41:30,2490,226583
ENGLISH SPEECH | PRIYANKA CHOPRA: Be Fearless (English Subtitles),https://www.youtube.com/watch?v=aDG1T0kJnd4,aDG1T0kJnd4,English Speeches,"6,983,362 views",,17:49,1069,6983362
"Priyanka Chopra on Self Confidence, Entrepreneurship, Family & Success | The Ranveer Show 256",https://www.youtube.com/watch?v=OcISVEh1jyw,OcISVEh1jyw,BeerBiceps,"4,264,239 views",,50:57,3057,4264239
"Priyanka Chopra Jonas on Taking Nick Jonas' Name and Married Life as ""Prick""",https://www.youtube.com/watch?v=5JCc6eFwn-Y,5JCc6eFwn-Y,The Tonight Show Starring Jimmy Fallon,"20,038,275 views",,6:30,390,20038275
I'm Willing to SACRIFICE ANYTHING for My GOALS! | Priyanka Chopra | Top 10 Rules,https://www.youtube.com/watch?v=psi9vgT8i4M,psi9vgT8i4M,Evan Carmichael,"1,437,318 views",,14:55,895,1437318
KHLOE KARDASHIAN'S EYE OPENING Speech On How To MANIFEST ABUNDANCE! | Jay Shetty,https://www.youtube.com/watch?v=9KaFEI62ZeI,9KaFEI62ZeI,Jay Shetty Podcast,"1,804,283 views",,49:51,2991,1804283
Priyanka Chopra And Indra Nooyi On Breaking Barriers And Engaging Billions | Forbes Women's Summit,https://www.youtube.com/watch?v=jgOonCipZ2M,jgOonCipZ2M,ForbesWomen,"800,482 views",,51:02,3062,800482
Priyanka Chopra Jonas Takes a Lie Detector Test | Vanity Fair,https://www.youtube.com/watch?v=mcrWN3_OJVs,mcrWN3_OJVs,Vanity Fair,"3,055,058 views",,14:39,879,3055058
The Power of Saying Less | Learn to Speak with Impact (Audiobook),https://www.youtube.com/watch?v=dPziJkVHyiw,dPziJkVHyiw,Stoic Ranger,"538,409 views",,1:11:14,4274,538409
"If You Feel LOST, LAZY & UNMOTIVATED In Life, WATCH THIS! | Jay Shetty",https://www.youtube.com/watch?v=_qU3LmhSJW4,_qU3LmhSJW4,Jay Shetty Podcast,"1,197,789 views",,2:16:54,8214,1197789
Priyanka Chopra's Life Advice Will Change Your Future — One of the Best Motivational Videos Ever,https://www.youtube.com/watch?v=oHWegArQvsE,oHWegArQvsE,Motivation Mentors,"1,906,305 views",,11:50,710,1906305
"KENDALL JENNER Opens Up About Anxiety, Insecurity, & How To Be Truly Happy! | Jay Shetty",https://www.youtube.com/watch?v=ZjIRYn7x8sk,ZjIRYn7x8sk,Jay Shetty Podcast,"5,657,887 views",,53:59,3239,5657887
The One Habit That Will Change Your Life Overnight | Jim Rohn Motivation,https://www.youtube.com/watch?v=ZUM7NKTB8B8,ZUM7NKTB8B8,Jim Rohn Motivation,"19,873 views",,27:55,1675,19873
"""If You Want To ACHIEVE Your Goals In Life WATCH THIS!"" | Priyanka Chopra Jonas & Lewis Howes",https://www.youtube.com/watch?v=_RV9pejqzbs,_RV9pejqzbs,Lewis Howes,"854,275 views",,1:28:44,5324,854275
TREVOR NOAH - Most Viewed Videos of 2024 (so far)  -Stand-up comedy mashup),https://www.youtube.com/watch?v=VyEINfRMvdc,VyEINfRMvdc,Trevor Noah,"1,857,940 views",,1:21:29,4889,1857940
Trevor Noah: My Depression Was Linked To ADHD! Why I Left The Daily Show!,https://www.youtube.com/watch?v=FsztuzyXdhY,FsztuzyXdhY,The Diary Of A CEO,"6,828,730 views",,2:38:57,9537,6828730
"""Being Alone is a Superpower – Denzel Washington's Life-Changing Speech""",https://www.youtube.com/watch?v=0TaJpwo7smI,0TaJpwo7smI,Success Spark,6 views,,32:44,1964,6
Find Your Life's Purpose By Doing This ONE Thing,https://www.youtube.com/watch?v=aNAZZVVLzAA,aNAZZVVLzAA,Jay Shetty,"100,789 views",,14:28,868,100789
"MICHELLE OBAMA Opens Up On Her 8 Years In The White House: ""We Know Too Much.""",https://www.youtube.com/watch?v=X2vNGwMCw-M,X2vNGwMCw-M,Jay Shetty Podcast,"2,871,443 views",,1:07:25,4045,2871443
Lewis Hamilton ON: EVERYTHING You've Been Taught About Success Is A LIE... |  Jay Shetty,https://www.youtube.com/watch?v=AyiWKXTd9aY,AyiWKXTd9aY,Jay Shetty Podcast,"2,202,999 views",,1:10:35,4235,2202999
TOM HOLLAND Gets Vulnerable About Mental Health & Overcoming Social Anxiety,https://www.youtube.com/watch?v=GOqEl4ADyVk,GOqEl4ADyVk,Jay Shetty Podcast,"6,800,115 views",,1:50:52,6652,6800115
Michael B. Jordan EXCLUSIVE: How To Connect With Your Intuition & Focus On Your Path,https://www.youtube.com/watch?v=FlibCSZ93gM,FlibCSZ93gM,Jay Shetty Podcast,"1,112,932 views",,1:23:04,4984,1112932
Remembering Frances Noah: A Tribute To Trevor’s Gran | The Daily Show,https://www.youtube.com/watch?v=oJjLD_XW55o,oJjLD_XW55o,The Daily Show,"1,836,202 views",,21:55,1315,1836202
The Second Coming of Halle Berry | What Now? with Trevor Noah Podcast,https://www.youtube.com/watch?v=hW7Mld_WksU,hW7Mld_WksU,What Now? with Trevor Noah,"103,790 views",,53:09,3189,103790
Trevor Noah Makes My Brain Hurt | A Bit of Optimism Podcast,https://www.youtube.com/watch?v=f-7WdOk99o8,f-7WdOk99o8,Simon Sinek,"800,851 views",,58:56,3536,800851
"Simon Sinek & Trevor Noah on Friendship, Loneliness, Vulnerability, and More | Full Conversation",https://www.youtube.com/watch?v=CNBxIhxHHxM,CNBxIhxHHxM,Simon Sinek,"2,850,154 views",,24:00,1440,2850154
"For People Who FEEL LOST In Life, Watch This To Find Your PURPOSE | Jay Shetty",https://www.youtube.com/watch?v=GXoErccq0vw,GXoErccq0vw,Tom Bilyeu,"6,057,327 views",,53:04,3184,6057327
"Simon Sinek: ""Strong Thigh Muscles = More friends"", This Is Why You Can't Make Friends!",https://www.youtube.com/watch?v=I3WUiD8HYn8,I3WUiD8HYn8,The Diary Of A CEO,"1,768,448 views",,2:02:05,7325,1768448
TREVOR NOAH - Most Viewed Videos of 2020 (Various stand-up comedy special mashup),https://www.youtube.com/watch?v=tcqiJAqjoxE,tcqiJAqjoxE,Trevor Noah,"18,698,895 views",,1:36:14,5774,18698895
Trevor Noah's Mom REALLY Wants to be a Grandmother | The Drew Barrymore Show,https://www.youtube.com/watch?v=FUW5aC10ne8,FUW5aC10ne8,The Drew Barrymore Show,"535,359 views",,6:30,390,535359
KEVIN HART ON: The SECRET To Success & Happiness NOBODY TALKS ABOUT (Do This In 2023) | Jay Shetty,https://www.youtube.com/watch?v=LAmGfokvgzA,LAmGfokvgzA,Jay Shetty Podcast,"3,530,996 views",,1:36:12,5772,3530996
How To Get Rich Starting From $0 Part 1,https://www.youtube.com/watch?v=HxkcCU9VfoQ,HxkcCU9VfoQ,Myron Golden,"1,659,291 views",,55:15,3315,1659291
Dave Chappelle Stand-Up Monologue 2025 - SNL,https://www.youtube.com/watch?v=57pGarTBJrU,57pGarTBJrU,Saturday Night Live,"14,517,057 views",,17:02,1022,14517057
Mel Robbins: This One Hack Will Unlock Your Happier Life | E108,https://www.youtube.com/watch?v=0kOtvoX88J0,0kOtvoX88J0,The Diary Of A CEO,"3,527,675 views",,1:58:59,7139,3527675
The Brain Expert: How To Raise Mentally Resilient Children (According To Science) | Dr. Daniel Amen,https://www.youtube.com/watch?v=avx4Ww9h3Tc,avx4Ww9h3Tc,Jay Shetty Podcast,"2,225,453 views",,56:25,3385,2225453
Dr. Becky Kennedy: Protocols for Excellent Parenting & Improving Relationships of All Kinds,https://www.youtube.com/watch?v=XT_6Lvkhxvo,XT_6Lvkhxvo,Andrew Huberman,"1,614,578 views",,2:54:02,10442,1614578
WORLD LEADING THERAPIST Answers Relationship Questions Most People Are Afraid to Ask | Lori Gottlieb,https://www.youtube.com/watch?v=CQ6lqkeQVQ4,CQ6lqkeQVQ4,Jay Shetty Podcast,"820,225 views",,1:22:08,4928,820225
"The Pregnancy Doctor: Pregnancy Is Halved Every Year After Age 32! If You Want 2+ Children, DO THIS!",https://www.youtube.com/watch?v=w8h4qksd6Yw,w8h4qksd6Yw,The Diary Of A CEO,"1,806,915 views",,2:22:47,8567,1806915
Watch his reaction when he’s told he’s a GOOD BOY for the first time 🥹,https://www.youtube.com/watch?v=xjV3CEBxOiQ,xjV3CEBxOiQ,Rocky Kanaka,"4,543,312 views",,54:59,3299,4543312
The First Steps To Reducing Your Anxiety with author Mel Robbins | A Bit of Optimism Podcast,https://www.youtube.com/watch?v=JP5USHGSF8o,JP5USHGSF8o,Simon Sinek,"369,722 views",,57:11,3431,369722
The Fastest Way To Lose Belly Fat (THIS Is The Best Kept Weight Loss Secret) | Dr. Mindy Pelz,https://www.youtube.com/watch?v=bL2J_657prk,bL2J_657prk,Jay Shetty Podcast,"1,116,051 views",,1:29:01,5341,1116051
"These Kids Are TELEPATHIC! They Can Read Minds, See Auras & Speak to The Other Side! | Ky Dickens",https://www.youtube.com/watch?v=bY6JTLwkUzc,bY6JTLwkUzc,Jay Shetty Podcast,"31,647 views",,1:32:04,5524,31647
Kids (And Employees) Know More Than You Think with Dr. Becky Kennedy | A Bit of Optimism Podcast,https://www.youtube.com/watch?v=nsu0netaABw,nsu0netaABw,Simon Sinek,"197,924 views",,43:53,2633,197924
FBI Agent: The Secret Formula FBI Negotiators Use To Always Get What They Want,https://www.youtube.com/watch?v=e1tJz33uyIg,e1tJz33uyIg,Jay Shetty Podcast,"279,219 views",,1:36:57,5817,279219
Mel Robbins: The ‘Let Them Theory’ (A Life-Changing Hack That 15M People Can’t Stop Talking About),https://www.youtube.com/watch?v=P91b4civBxA,P91b4civBxA,Jay Shetty Podcast,"917,954 views",,1:23:57,5037,917954
"Dating Coach: This Dating Habit Is Keeping You Single! If You Want a Relationship, Do THIS.",https://www.youtube.com/watch?v=Tw_e9YdRXDg,Tw_e9YdRXDg,Jay Shetty Podcast,"113,461 views",,1:12:41,4361,113461
The Single Most Important Parenting Strategy | Becky Kennedy | TED,https://www.youtube.com/watch?v=PHpPtdk9rco,PHpPtdk9rco,TED,"2,649,358 views",,14:04,844,2649358
The SUGAR Expert: Everything You Need To Know About Glucose Spikes (& 5 HACKS TO PREVENT THEM),https://www.youtube.com/watch?v=MxovSnvSO4E,MxovSnvSO4E,Jay Shetty Podcast,"3,732,982 views",,1:11:11,4271,3732982
The No.1 Brain Doctor: This Parenting Mistake Ruins Your Kids Brain & Alcohol Will Ruin Yours!,https://www.youtube.com/watch?v=bOi_Y4ythYY,bOi_Y4ythYY,The Diary Of A CEO,"1,198,065 views",,2:18:10,8290,1198065
"MICHELLE OBAMA Opens Up On Her 8 Years In The White House: ""We Know Too Much.""",https://www.youtube.com/watch?v=X2vNGwMCw-M,X2vNGwMCw-M,Jay Shetty Podcast,"2,871,443 views",,1:07:25,4045,2871443
"The Exercise Neuroscientist: NEW RESEARCH, The Shocking Link Between Exercise And Dementia!",https://www.youtube.com/watch?v=5o-tRub-0pQ,5o-tRub-0pQ,The Diary Of A CEO,"8,655,753 views",,1:30:56,5456,8655753
Parent Psychologist REVEALS Top 3 Parenting MISTAKES (DO THIS to RAISE Healthy KIDS!) Dr  Becky,https://www.youtube.com/watch?v=ETM3Z7DtOpI,ETM3Z7DtOpI,Lewis Howes,"392,808 views",,1:26:15,5175,392808
Childhood Isn’t Supposed To Be Stressful. Here’s How Parents Can Help.,https://www.youtube.com/watch?v=6vc4P6hiW88,6vc4P6hiW88,Dad Saves America,"308,289 views",,1:08:34,4114,308289
#1 Neurosurgeon: How to Manifest Anything You Want & Unlock the Unlimited Power of Your Mind,https://www.youtube.com/watch?v=s-wONyk3RV0,s-wONyk3RV0,Mel Robbins,"2,083,575 views",,1:16:30,4590,2083575
WORLD LEADING THERAPIST Answers Relationship Questions Most People Are Afraid to Ask | Lori Gottlieb,https://www.youtube.com/watch?v=CQ6lqkeQVQ4,CQ6lqkeQVQ4,Jay Shetty Podcast,"820,225 views",,1:22:08,4928,820225
"Modeling Well-Being: Gisele Bündchen On Nourishing The Self, The Soul & The Planet | Rich Roll",https://www.youtube.com/watch?v=rjK5ahIgsHA,rjK5ahIgsHA,Rich Roll,"717,538 views",,1:09:54,4194,717538
"Body Language Expert: Stop Using This, It’s Making People Dislike You, So Are These Subtle Mistakes!",https://www.youtube.com/watch?v=VHUrdELKjDw,VHUrdELKjDw,The Diary Of A CEO,"8,760,210 views",,2:43:35,9815,8760210
"Taylor Hill: Grief, Love, And The NEW Victoria's Secret Fashion Show",https://www.youtube.com/watch?v=eXotWZ7u7d8,eXotWZ7u7d8,Valeria Lipovetsky,"64,528 views",,1:18:21,4701,64528
"Actress Roundtable: Angelina Jolie, Demi Moore, Zendaya, Zoe Saldaña, Mikey Madison & Tilda Swinton",https://www.youtube.com/watch?v=yG9KMfYfgEo,yG9KMfYfgEo,The Hollywood Reporter,"4,455,421 views",,58:44,3524,4455421
ALICIA KEYS Reveals 5 Daily Rituals To Calm Your Nervous System,https://www.youtube.com/watch?v=j0TiKDrT1wc,j0TiKDrT1wc,Jay Shetty Podcast,"382,668 views",,1:32:46,5566,382668
The Insulin & Glucose Doctor: This Will Strip Your Fat Faster Than Anything!,https://www.youtube.com/watch?v=NyFSkGMWP5Q,NyFSkGMWP5Q,The Diary Of A CEO,"2,616,978 views",,2:43:51,9831,2616978
Alex Cooper ON: Feeling Insecure? This Video Will CHANGE Everything! | Jay Shetty,https://www.youtube.com/watch?v=Skh8ZYxrLhg,Skh8ZYxrLhg,Jay Shetty Podcast,"1,318,849 views",,1:46:18,6378,1318849
Your blessings are coming,https://www.youtube.com/watch?v=tRrSucNpCRs,tRrSucNpCRs,Thewizardliz,"819,701 views",,21:09,1269,819701
"TOM HOLLAND: Launching A Second Career, Living Alcohol-Free, & Acting With Authenticity | Rich Roll",https://www.youtube.com/watch?v=zfyU30zrHHI,zfyU30zrHHI,Rich Roll,"1,291,318 views",,1:43:00,6180,1291318
"Raven Skye on Being a Model and Singer, Struggling with Height, Opening for BEATKING and Much More!",https://www.youtube.com/watch?v=qupzSe15Hhw,qupzSe15Hhw,The Bowl,19 views,,32:05,1925,19
Jada Pinkett Smith OPENS UP On Her Marriage & Struggling With Dark Thoughts,https://www.youtube.com/watch?v=FRP1q1Jj-7o,FRP1q1Jj-7o,Jay Shetty Podcast,"1,783,378 views",,2:30:05,9005,1783378
"Trevor Noah ON: For People Who FEEL LOST In Life, WATCH THIS To Find Yourself |  Jay Shetty",https://www.youtube.com/watch?v=a5BHutz6P-g,a5BHutz6P-g,Jay Shetty Podcast,"3,447,732 views",,1:31:10,5470,3447732
Communicate with Confidence: The Blueprint for Mastering Every Conversation,https://www.youtube.com/watch?v=ZUCB3M_1Qp4,ZUCB3M_1Qp4,Mel Robbins,"2,211,580 views",,59:00,3540,2211580
This Statistically Is The Best Age To Get Married So You Don't Get A Divorce!,https://www.youtube.com/watch?v=SNuHbJbuUZE,SNuHbJbuUZE,The Diary Of A CEO,"1,333,665 views",,1:49:07,6547,1333665
Victoria's Secret Angels Jasmine Tookes & Josephine Skriver Get REAL! | Real Pod FULL Episode,https://www.youtube.com/watch?v=Q22akVvYvEI,Q22akVvYvEI,Real Pod,"131,494 views",,41:11,2471,131494
"These Kids Are TELEPATHIC! They Can Read Minds, See Auras & Speak to The Other Side! | Ky Dickens",https://www.youtube.com/watch?v=bY6JTLwkUzc,bY6JTLwkUzc,Jay Shetty Podcast,"31,647 views",,1:32:04,5524,31647
Codie Sanchez: They're Lying To You About How To Get Rich! How To Turn $0 Into $1M!,https://www.youtube.com/watch?v=IYu_PDPqKFc,IYu_PDPqKFc,The Diary Of A CEO,"2,189,851 views",,2:03:31,7411,2189851
Psalm 12 Reading Finding Solace in God's Word✨,https://www.youtube.com/watch?v=IEQ3WCzD1Tw&pp=0AUB,IEQ3WCzD1Tw,Clip Club,30 watching,,,0,30
F1 Driver Charles Leclerc Unveils The Real Behind The Scenes of Formula 1 Racing,https://www.youtube.com/watch?v=MzKfOvZxNko,MzKfOvZxNko,Jay Shetty Podcast,"1,359,455 views",,1:05:09,3909,1359455
WATCH THIS EVERY DAY To Brainwash Yourself For SUCCESS & ABUNDANCE! | Joe Dispenza & Jay Shetty,https://www.youtube.com/watch?v=4qykb6jKXdo,4qykb6jKXdo,Jay Shetty Podcast,"6,488,193 views",,20:25,1225,6488193
Tony Robbins ON: How To BRAINWASH Yourself For Success & Destroy NEGATIVE THOUGHTS! | Jay Shetty,https://www.youtube.com/watch?v=BwjnG45zO5U,BwjnG45zO5U,Jay Shetty Podcast,"2,906,912 views",,1:33:42,5622,2906912
Communicate with Confidence: The Blueprint for Mastering Every Conversation,https://www.youtube.com/watch?v=ZUCB3M_1Qp4,ZUCB3M_1Qp4,Mel Robbins,"2,211,580 views",,59:00,3540,2211580
Simon Sinek's Advice Will Leave You SPEECHLESS 2.0 (MUST WATCH),https://www.youtube.com/watch?v=vCIu7Ja_TE0,vCIu7Ja_TE0,Alpha Leaders,"3,572,414 views",,20:43,1243,3572414
"Jay Shetty ON: If You STRUGGLE To Find Meaning & Purpose In Life, WATCH THIS! | Ed Mylett",https://www.youtube.com/watch?v=6qZDZiscquo,6qZDZiscquo,Jay Shetty Podcast,"222,267 views",,41:29,2489,222267
WIN The War In Your HEAD And Find PEACE | David Goggins,https://www.youtube.com/watch?v=GdHW1YipmVo,GdHW1YipmVo,Ed Mylett,"4,138,073 views",,1:25:51,5151,4138073
Ed Mylett: Set Yourself Up For Success With These DAILY ROUTINES!,https://www.youtube.com/watch?v=baSYO7oncB4,baSYO7oncB4,Jay Shetty Podcast,"472,233 views",,1:08:09,4089,472233
"If You Feel LOST, LAZY & UNMOTIVATED In Life, WATCH THIS! | Jay Shetty",https://www.youtube.com/watch?v=_qU3LmhSJW4,_qU3LmhSJW4,Jay Shetty Podcast,"1,197,789 views",,2:16:54,8214,1197789
DON'T TELL PEOPLE YOUR PROBLEMS – Best Tony Robbins Motivational Speech | Life Lessons,https://www.youtube.com/watch?v=D1LIScusdqM,D1LIScusdqM,TONY ROBBIN'S TRACK,"82,199 views",,22:01,1321,82199
Dr. Joe Dispenza: WATCH THIS To Rewire Your Brain & ATTRACT Anything You Want,https://www.youtube.com/watch?v=F-MEegYIWaM,F-MEegYIWaM,Jay Shetty Podcast,"1,136,635 views",,1:14:51,4491,1136635
How To BRAINWASH Yourself For Success & Destroy NEGATIVE THOUGHTS! | Dr. Joe Dispenza,https://www.youtube.com/watch?v=La9oLLoI5Rc,La9oLLoI5Rc,Tom Bilyeu,"20,065,977 views",,33:25,2005,20065977
Find Your Life's Purpose By Doing This ONE Thing,https://www.youtube.com/watch?v=aNAZZVVLzAA,aNAZZVVLzAA,Jay Shetty,"100,789 views",,14:28,868,100789
"If You Want To MANIFEST Your Dreams In 2023, WATCH THIS! | Ed Mylett & Jay Shetty",https://www.youtube.com/watch?v=5MSocCxsJDI,5MSocCxsJDI,Jay Shetty Podcast,"224,168 views",,54:58,3298,224168
WIN THE LOTTERY DON'T DO ANYTHING JUST LISTEN ONCE '' | NEVILLE GODDARD | POWERFUL TEACHINGS,https://www.youtube.com/watch?v=YKTJEOeHL5I,YKTJEOeHL5I, Neville Goddard Official,"19,756 views",,31:34,1894,19756
"Neuroscientist: ""Even A Little Bit Of Social Media & Porn Does This To Your Life!"" | Andrew Huberman",https://www.youtube.com/watch?v=xLORsLlcT48,xLORsLlcT48,Tom Bilyeu,"6,723,430 views",,1:03:53,3833,6723430
Eric Thomas - THE NEW VERSION OF YOU IN 2025 (Powerful Motivational Video),https://www.youtube.com/watch?v=tTQG-xf611M,tTQG-xf611M,etthehiphoppreacher,"99,882 views",,20:09,1209,99882
How To REPROGRAM Your Mind To Break ANY ADDICTION In 9 Days! | Dr. Joe Dispenza,https://www.youtube.com/watch?v=lcoQO_dMDDs,lcoQO_dMDDs,Dr Rangan Chatterjee,"4,138,244 views",,1:23:38,5018,4138244
Train Your Brain To BECOME LIMITLESS & Achieve ANY GOAL You Have | John Assaraf,https://www.youtube.com/watch?v=UMmOQCf98-k,UMmOQCf98-k,Tom Bilyeu,"4,380,186 views",,46:54,2814,4380186
Neuroscientist: TRY IT FOR 1 DAY! You Won't Regret It! Habits of The Ultra Wealthy for 2023,https://www.youtube.com/watch?v=BzynYwGx-qg,BzynYwGx-qg,Motivation Madness,"9,584,343 views",,11:13,673,9584343
How to Find TRUE LOVE with JAY SHETTY,https://www.youtube.com/watch?v=mF-rTSj1UzY,mF-rTSj1UzY,Ed Mylett,"479,023 views",,53:35,3215,479023
"Shawn Mendes: Shawn, Authenticity & Tour | Apple Music",https://www.youtube.com/watch?v=7k6FPaxAK-g,7k6FPaxAK-g,Apple Music,"155,127 views",,56:37,3397,155127
"James Corden ON Work-Life Balance, Family Struggles, & The REAL Reason He Left Late-Night",https://www.youtube.com/watch?v=SdUaKImSybs,SdUaKImSybs,Jay Shetty Podcast,"1,323,044 views",,1:39:14,5954,1323044
"TOM HOLLAND: Launching A Second Career, Living Alcohol-Free, & Acting With Authenticity | Rich Roll",https://www.youtube.com/watch?v=zfyU30zrHHI,zfyU30zrHHI,Rich Roll,"1,291,318 views",,1:43:00,6180,1291318
Inside Ariana Grande's Loewe Bag | In The Bag | Vogue,https://www.youtube.com/watch?v=8VXAinjv_EM,8VXAinjv_EM,Vogue,"1,882,514 views",,8:43,523,1882514
Mel Robbins: The ‘Let Them Theory’ (A Life-Changing Hack That 15M People Can’t Stop Talking About),https://www.youtube.com/watch?v=P91b4civBxA,P91b4civBxA,Jay Shetty Podcast,"917,954 views",,1:23:57,5037,917954
Shawn Mendes - Heart of Gold (Live From The Clubhouse Sessions),https://www.youtube.com/watch?v=-elurwm9850,-elurwm9850,Shawn Mendes,"841,042 views",,11:27,687,841042
"Actress Roundtable: Angelina Jolie, Demi Moore, Zendaya, Zoe Saldaña, Mikey Madison & Tilda Swinton",https://www.youtube.com/watch?v=yG9KMfYfgEo,yG9KMfYfgEo,The Hollywood Reporter,"4,455,466 views",,58:44,3524,4455466
"Trevor Noah ON: For People Who FEEL LOST In Life, WATCH THIS To Find Yourself |  Jay Shetty",https://www.youtube.com/watch?v=a5BHutz6P-g,a5BHutz6P-g,Jay Shetty Podcast,"3,447,732 views",,1:31:10,5470,3447732
“Blake Lively Is FINISHED” - Hollywood In CHAOS as Justin Baldoni Feud THREATENS Major Star’s Career,https://www.youtube.com/watch?v=1ksw2K4PeA0,1ksw2K4PeA0,Valuetainment Short Clips,"71,388 views",,15:55,955,71388
"Slay It, Don't Spray It with Shawn Mendes",https://www.youtube.com/watch?v=1RBUAEARqoY,1RBUAEARqoY,The Tonight Show Starring Jimmy Fallon,"29,135,889 views",,7:32,452,29135889
"KENDALL JENNER Opens Up About Anxiety, Insecurity, & How To Be Truly Happy! | Jay Shetty",https://www.youtube.com/watch?v=ZjIRYn7x8sk,ZjIRYn7x8sk,Jay Shetty Podcast,"5,657,887 views",,53:59,3239,5657887
TOM HANKS Reveals The 'Countenance Theory' That CHANGED His Acting Career,https://www.youtube.com/watch?v=lVzxRVxIaxQ,lVzxRVxIaxQ,Jay Shetty Podcast,"529,806 views",,1:42:56,6176,529806
Shawn Mendes (Live Corona Capital 2024 Full Show),https://www.youtube.com/watch?v=ayAB9T4dv-4,ayAB9T4dv-4,Morph Vibes,"241,157 views",,1:30:04,5404,241157
Cole Sprouse: My Narcissistic Mum Sacrificed My Childhood For Fame! | E229,https://www.youtube.com/watch?v=3XP9J3UyTUo,3XP9J3UyTUo,The Diary Of A CEO,"6,138,653 views",,1:26:51,5211,6138653
The Second Coming of Halle Berry | What Now? with Trevor Noah Podcast,https://www.youtube.com/watch?v=hW7Mld_WksU,hW7Mld_WksU,What Now? with Trevor Noah,"103,790 views",,53:09,3189,103790
"JELLY ROLL's Brutal Journey of Self-Forgiveness ""I hate the man I used to be...”",https://www.youtube.com/watch?v=I8Uw-kfp3ZE,I8Uw-kfp3ZE,Jay Shetty Podcast,"908,734 views",,1:39:27,5967,908734
